CarAge,Mileage,EngineSize,HorsePower,FuelEfficiency,BrandValue,OwnerCount,Price
0,132402,2.9,91,10.2,7,1,3783723.63
2,79229,2.2,137,21.2,9,1,4137350.67
1,144993,2.1,254,14.6,6,1,4002827.33
6,55435,3.0,79,27.6,5,2,3699207.17
13,146382,1.6,135,24.8,7,4,2793022.21
3,68965,2.4,333,16.1,9,4,4684479.12
7,116048,2.3,294,11.7,5,1,3504824.62
5,101444,3.3,192,8.3,5,3,3921462.83
11,74922,1.3,107,21.7,4,2,2453085.26
9,102799,4.3,192,16.9,5,3,3705733.58
3,98948,3.2,387,14.9,7,3,4897601.95
4,218911,3.7,225,29.7,3,1,4031429.71
12,148314,3.8,463,18.3,4,5,3941308.29
12,248633,2.2,370,24.5,9,1,3786285.22
14,13947,2.9,390,11.9,2,5,3738715.49
14,248322,4.8,136,8.3,8,2,3005173.35
8,207538,4.1,462,17.2,9,5,4926655.85
6,239778,4.9,202,22.6,5,1,3942777.7
9,197888,4.0,431,19.1,7,1,4526075.23
13,53785,1.7,463,27.6,6,3,4343986.68
13,124963,1.3,209,17.5,1,1,2656064.23
8,5507,3.3,151,14.8,8,1,3774210.63
6,203044,2.4,127,28.2,9,4,3488031.22
11,163223,2.1,218,16.9,1,4,2688845.06
0,16618,4.2,474,13.9,8,3,5729137.66
11,79286,2.5,200,10.1,3,5,2831694.26
7,21122,2.3,138,25.5,6,5,3237831.51
3,143426,4.4,414,26.2,8,4,5320055.7
2,114598,4.4,319,8.7,5,2,4607399.32
13,167051,2.4,389,15.9,8,4,3599359.63
12,91436,4.3,246,24.5,7,2,3862183.18
6,215448,4.4,141,28.8,7,5,3486466.49
11,188846,2.7,86,16.3,7,4,2755355.87
2,238775,1.3,398,27.2,9,1,4703355.38
7,141109,1.0,229,16.7,6,2,3229838.28
5,33633,3.1,139,11.9,6,2,3672609.85
4,29495,2.4,182,8.1,9,2,4110904.5
3,69550,5.0,301,15.3,6,5,4534749.88
7,217456,4.1,90,16.3,7,3,3072064.98
7,41483,4.0,204,28.8,7,1,4527331.35
11,118181,4.8,332,12.5,2,4,3510933.73
0,209445,4.6,180,16.4,8,2,4244309.93
8,39069,2.3,315,8.6,6,5,3833278.24
13,143442,1.7,352,24.8,4,2,3479245.65
4,124873,4.0,77,28.1,7,4,3724512.67
3,121843,2.5,353,13.2,8,1,4736659.39
5,76947,2.9,276,17.4,1,2,3893791.83
5,175205,3.5,263,10.7,4,5,3475293.49
1,232107,4.6,116,18.1,4,5,3334464.32
7,100761,2.7,411,10.9,9,3,4683860.45
6,118753,4.1,311,19.5,6,5,4265262.11
0,136764,2.1,79,24.2,4,3,3412313.97
4,33926,3.8,439,20.2,1,1,4958675.87
11,104782,1.0,358,13.4,8,4,3585073.09
5,109700,4.5,460,15.8,9,3,5619067.01
3,78984,1.1,200,22.0,5,2,3711599.5
1,179462,3.9,339,21.0,5,2,4699569.59
12,54593,1.2,497,11.0,8,4,4436809.14
13,80609,2.1,371,26.6,8,5,4069961.82
3,237022,3.0,130,18.5,5,2,3285784.45
0,10209,2.7,233,11.6,4,3,4380472.95
6,131700,1.8,82,10.7,6,4,2766156.38
1,142605,2.3,341,29.2,5,2,4664525.4
12,91597,3.9,277,14.2,8,5,3903572.55
1,12211,3.7,315,28.0,9,5,5425735.58
8,14927,1.3,202,17.0,1,2,3087758.4
4,213535,4.0,313,16.5,9,4,4381541.23
1,122333,1.2,363,23.4,9,1,4703713.49
10,160666,3.2,107,8.2,6,2,3031467.86
8,210924,2.0,428,15.4,5,5,3649339.19
8,213785,3.4,125,14.7,7,1,3250952.46
0,81382,2.0,388,27.1,8,4,4986300.35
10,144005,4.9,445,19.6,9,5,5005162.73
2,108780,2.2,117,16.0,9,4,3698880.34
3,248229,2.0,174,13.9,3,2,3057483.99
13,45696,2.1,128,21.0,8,4,2975336.15
6,201521,4.6,146,11.3,1,5,2752256.42
9,72616,3.5,497,13.4,7,2,5072208.22
3,142161,3.9,287,14.5,5,5,4274659.89
1,192620,4.7,452,21.4,2,5,4786050.87
6,162195,4.6,124,16.2,2,1,3637862.72
5,143869,4.0,124,19.1,8,3,3879614.99
2,55013,1.8,198,22.3,5,4,3857864.02
5,144418,4.4,461,29.0,3,4,4769596.29
10,221486,1.8,452,24.8,1,1,3942102.26
14,169744,4.0,457,16.9,7,4,4323385.16
5,153725,3.7,154,24.5,3,1,3471010.88
11,54556,4.0,283,28.9,7,4,4142998.93
4,128723,3.1,184,19.0,2,4,3253270.18
3,244350,3.6,383,17.0,4,5,4128637.75
9,31140,4.8,362,9.7,2,1,4126357.67
11,6184,1.4,118,27.6,4,4,2892806.76
14,170565,2.2,136,13.4,5,3,2463934.05
0,180220,3.4,344,9.4,8,1,4752481.8
9,160918,4.9,198,19.8,2,1,3409996.99
5,116361,1.4,98,26.6,3,1,3158140.71
1,158267,1.1,412,16.9,5,5,4308155.14
12,10606,1.2,102,25.2,9,1,3347712.28
2,140028,1.2,188,26.4,5,5,3374201.97
13,21555,4.6,249,18.0,9,3,4379021.54
7,95385,3.9,494,21.0,4,2,4933036.75
9,154762,3.7,220,19.7,5,5,3399321.24
13,63502,3.1,202,28.7,9,4,3883421.01
13,184921,4.1,396,24.0,4,1,3852229.62
5,162419,1.6,254,28.4,5,2,3645005.27
2,234797,2.6,203,12.8,5,5,3238471.15
6,108844,3.0,246,14.8,4,4,3905540.22
3,96321,1.4,91,9.6,4,2,2813146.04
13,54056,2.7,310,19.0,5,3,3714799.02
8,199923,2.3,146,27.2,6,5,2853243.64
14,103234,1.1,273,15.2,7,5,3404680.53
4,217574,1.5,73,10.8,6,3,2691300.55
2,232705,4.1,397,9.5,1,5,3777415.84
1,217490,1.1,234,17.8,2,1,3051633.24
10,206283,4.7,484,11.6,7,5,4558952.39
1,46850,1.3,490,15.6,3,1,4956418.0
2,214617,4.2,197,26.0,2,5,3625508.13
1,32843,4.6,114,16.4,6,4,4010484.24
13,67320,4.8,287,21.4,4,4,4121282.34
3,34793,4.5,304,19.0,5,2,4838905.8
1,175588,2.2,205,23.8,6,4,3839896.22
9,240479,2.3,237,11.4,3,3,2865151.48
8,153929,2.7,306,28.2,1,2,3596614.76
1,24627,1.6,162,22.2,3,4,3850952.1
8,66822,1.1,74,14.0,3,1,2574043.93
12,220173,4.5,225,10.7,6,5,3263329.48
5,227633,3.2,314,11.3,4,4,3788572.29
0,188320,3.4,429,25.2,7,1,5366535.87
3,60798,4.7,150,20.9,2,2,4142257.87
14,229440,3.7,316,16.4,4,5,2958126.77
13,180188,3.8,412,15.3,8,4,4165432.39
0,80318,4.1,206,26.8,6,2,4705659.0
13,109186,1.5,455,27.2,3,4,3801677.0
5,92902,2.4,132,20.8,2,2,3297333.04
13,164629,4.9,376,19.5,3,4,3985665.98
12,76334,4.7,185,26.0,1,1,3328643.97
3,211235,4.5,182,24.5,1,3,3290729.33
2,111719,2.8,100,16.8,2,1,3270090.83
2,128099,4.4,76,9.8,3,5,2816030.88
8,214074,1.2,483,24.9,9,4,4378871.39
5,178686,1.6,72,11.7,8,3,3119890.13
8,17720,2.7,376,8.4,9,3,4419320.74
12,62608,2.9,312,26.6,7,5,3908523.12
4,112449,2.1,125,20.7,7,5,3230645.9
1,107828,2.4,142,27.6,5,3,3850022.76
7,131613,1.7,79,18.7,7,5,2943186.02
4,77095,3.0,130,28.4,4,5,3537928.89
1,110924,4.2,119,15.8,5,4,3673501.25
3,220766,3.6,191,23.9,1,1,3456742.28
8,101452,1.4,244,14.6,4,2,3508233.37
14,92593,3.0,70,8.0,3,3,2405673.5
3,171964,3.8,107,16.4,2,2,3131077.78
12,111975,3.1,259,24.2,2,3,3232448.64
11,82242,2.6,148,11.3,8,3,3200016.19
11,121041,3.5,414,19.1,1,1,4042940.96
11,131202,4.9,407,12.7,8,3,4369615.26
12,82606,1.4,259,9.6,9,3,3555585.31
14,128769,2.6,253,21.6,6,1,3336482.31
13,123542,2.6,136,28.9,1,5,2415131.43
3,111438,3.3,86,14.8,7,2,3516084.29
1,5924,1.6,452,20.8,5,3,5199919.37
12,56322,1.7,437,29.0,9,1,4641125.33
11,162550,2.1,461,22.3,7,3,4104943.62
14,76042,4.8,385,22.8,5,1,4341002.73
5,51418,3.9,365,11.9,2,2,4233926.08
12,198289,3.6,278,18.8,4,4,3356387.04
10,105699,4.3,414,16.1,2,5,3868988.54
13,95140,1.5,110,18.4,9,4,2854091.6
1,216918,4.4,465,25.6,2,1,4837650.65
11,209834,3.4,184,18.1,2,3,2955279.55
6,16781,2.3,169,9.4,2,5,3204100.22
2,141587,4.3,442,27.9,1,2,4771354.71
14,122358,4.2,414,20.0,9,5,4400657.49
2,41133,4.4,418,28.3,8,3,5528693.3
4,218580,1.5,208,20.6,2,4,3015981.48
2,102628,4.9,385,9.5,2,1,4761772.39
1,81946,4.8,393,20.2,5,4,5196009.02
9,90058,2.4,403,20.7,4,5,3871284.87
8,145167,1.3,371,12.7,2,3,3205422.62
1,224655,1.7,363,18.4,8,1,4200506.71
13,156542,5.0,86,18.1,8,3,2937709.28
10,48129,3.3,391,21.7,4,3,4320745.87
1,13531,2.4,361,13.7,4,5,4819179.55
12,42038,2.2,143,20.8,9,4,3323998.2
14,92939,2.0,332,13.3,4,3,3221869.93
7,47674,3.7,85,17.8,9,3,3761839.82
14,132572,2.7,83,10.7,3,3,2072852.87
8,230730,4.9,405,8.8,2,1,3809539.47
6,218548,3.7,350,15.1,8,3,4158672.14
2,34831,4.2,430,14.0,3,3,4997463.39
8,62174,2.2,73,17.0,2,5,2855388.54
2,16279,1.3,482,29.2,8,3,5377886.75
4,174292,3.0,196,19.5,8,3,3882841.02
8,65610,2.3,381,20.2,5,5,3928378.95
11,188791,1.8,75,28.7,9,1,3072207.84
13,58051,4.8,198,28.3,6,4,3685452.22
13,208085,2.8,492,27.5,5,5,3830837.57
2,61652,1.7,454,10.2,3,1,4505830.13
6,70524,1.8,440,22.0,7,4,4576139.62
11,219008,2.1,301,25.8,9,3,3498556.65
0,11470,5.0,382,26.4,4,5,5393282.65
3,203670,2.1,264,20.7,7,3,3710837.8
3,177870,2.3,134,8.4,3,5,2899268.25
6,58473,3.6,390,29.4,2,4,4417288.02
7,155952,2.2,172,18.4,1,1,2794599.41
0,236189,1.9,346,16.7,6,5,3905443.3
4,49439,1.6,227,16.7,5,1,3755841.35
6,19308,2.3,293,17.3,2,3,3870813.68
11,96563,1.4,358,13.3,3,3,3332028.62
3,232328,1.1,347,15.2,9,4,4143722.67
12,40081,4.2,251,29.7,3,4,3429461.56
3,211314,1.6,435,16.1,7,2,4610775.53
3,186455,4.1,73,19.6,1,2,2923738.81
11,14837,4.2,284,26.7,7,4,4608050.71
5,240207,3.2,497,19.6,9,3,4935452.2
6,188223,2.2,286,15.1,8,1,4121785.82
1,123128,1.6,465,19.5,7,4,4879697.41
14,172896,3.9,278,10.5,8,1,3612176.77
4,169145,3.4,143,10.9,4,2,3157734.87
3,117651,3.6,296,23.3,2,1,4224826.49
14,102624,1.0,444,28.2,9,4,4011153.23
13,229720,4.7,162,24.0,3,3,2872935.65
12,162371,1.3,134,9.6,4,4,2231087.63
2,236065,2.5,390,16.9,7,5,4226908.58
6,194933,2.6,79,8.1,2,5,2466247.48
10,35063,1.0,471,19.2,8,5,4541451.4
11,74453,3.0,372,12.3,8,3,4121120.69
5,204544,4.0,391,27.1,5,4,4522122.75
13,107166,4.3,374,10.3,9,5,4345806.9
6,19506,4.5,347,8.0,8,4,4460285.27
4,230413,3.0,155,17.9,1,2,2764812.53
12,215926,3.5,95,11.4,9,5,2632860.76
5,118604,1.3,287,24.2,5,5,3567102.04
4,31026,3.0,462,28.2,9,3,5663641.01
13,163744,1.6,474,8.9,9,4,3853312.26
6,174489,2.5,164,16.7,3,3,2853863.46
1,57413,2.3,313,29.9,8,3,4948071.0
13,70066,2.7,176,24.1,7,4,3286652.79
10,195285,3.3,459,29.0,7,2,4757523.47
4,55971,4.6,317,11.6,2,4,4317727.06
5,163353,2.6,83,12.9,2,2,3223851.65
5,118978,4.9,230,11.4,2,3,3602460.29
14,164163,4.0,140,14.7,2,2,2358664.35
4,55494,3.0,221,23.9,4,2,4282380.63
9,108864,3.6,144,11.6,7,2,3911412.78
6,249827,1.4,445,19.5,2,5,3501525.91
9,154682,4.4,284,13.9,5,5,3644725.93
7,137151,3.3,437,26.2,7,3,4802639.65
6,100386,4.9,120,8.1,9,4,3704450.72
4,182823,3.5,455,12.9,8,2,4623273.54
0,91126,4.3,212,21.3,9,5,4714552.94
12,191504,4.2,488,10.1,7,4,4336422.04
4,167023,2.4,105,18.3,3,2,2787896.81
9,85863,2.0,443,17.6,1,4,3765822.41
1,83291,2.7,236,26.8,7,1,4371184.14
12,130659,2.9,305,21.8,6,2,3812750.61
4,195944,2.0,329,22.1,2,4,3575633.21
4,12235,4.6,261,28.9,1,2,4483100.11
1,87733,3.2,271,29.6,4,2,4588777.91
4,67712,4.9,331,22.4,4,1,5023297.75
12,157545,4.2,254,19.5,6,4,3578564.24
3,203639,3.2,227,21.4,5,3,3846359.53
0,242890,4.8,315,16.4,9,5,4924188.08
2,130849,3.0,179,29.7,8,2,4413935.84
0,243471,4.5,168,23.5,9,2,4326820.96
11,84823,2.4,310,14.4,7,2,3897041.97
10,109215,2.5,271,9.3,9,2,3711474.18
14,246071,2.7,191,9.0,3,5,2039821.1
4,37230,3.2,186,12.5,9,3,4231011.52
3,89573,3.2,165,13.1,2,1,3520741.64
6,228660,3.0,303,17.1,9,3,4315341.65
4,204948,2.2,136,12.7,6,5,3031584.89
9,45644,4.7,445,21.9,4,4,4851153.14
13,184736,3.4,287,12.6,2,1,3280768.61
3,50203,2.6,84,12.1,3,1,3362350.04
1,71677,3.6,342,18.4,5,4,4675591.69
3,161497,4.1,288,27.6,9,2,4838258.75
11,128246,4.8,343,18.3,7,5,4246735.13
1,89817,3.0,440,17.1,3,4,4957075.88
7,243657,1.4,216,20.7,4,3,2681910.26
2,222033,2.8,401,13.7,2,3,3896509.01
8,236414,2.9,413,15.8,8,4,4110820.62
12,233721,4.6,221,12.7,6,5,3241921.02
3,74806,2.6,416,20.6,3,1,4834668.74
12,47814,4.8,373,23.3,5,1,4628308.53
5,75219,2.9,483,22.8,5,2,5203238.07
9,185718,4.9,84,13.6,1,5,2423764.86
4,175956,1.0,448,25.2,5,3,4594635.64
9,100345,4.6,452,13.6,6,3,4643610.21
12,105088,4.7,497,11.3,2,2,4151151.17
0,74322,4.8,423,15.7,3,3,5249310.41
8,26650,1.1,480,21.2,5,2,4411056.94
0,99242,1.7,153,11.1,3,2,3360439.68
7,145262,3.6,261,22.3,5,4,3789238.63
8,43196,1.1,110,27.0,5,1,3305645.33
8,175521,1.3,421,14.4,8,5,4119377.12
0,175733,1.9,393,17.9,9,5,4462847.71
1,34709,3.0,330,13.0,8,1,4872044.56
11,247037,3.2,378,15.9,3,5,3797417.9
12,85428,1.1,447,8.5,1,3,3395543.04
0,211251,1.7,205,29.0,3,3,3270744.02
9,14943,3.0,347,17.1,1,5,3648387.08
1,179312,3.4,175,25.4,9,4,4075948.94
9,181832,1.6,76,11.1,3,5,2053751.98
11,26042,2.6,475,25.9,8,2,5187259.56
7,48894,4.6,371,26.9,6,2,5243900.85
4,142941,5.0,99,23.7,3,1,3529005.86
11,197150,4.9,195,27.9,9,3,3763853.58
10,61759,4.5,426,11.7,8,4,4806499.02
6,110973,2.6,469,18.5,3,5,4229675.71
1,49306,3.7,148,21.6,7,2,4553006.4
7,113369,2.7,458,21.1,5,3,4944400.4
10,191443,3.6,136,26.9,2,3,2824371.03
5,156990,2.2,92,12.7,8,4,3162794.18
7,33379,3.4,258,11.9,1,4,3494468.64
0,125667,3.1,143,13.6,4,4,3627360.86
14,244547,1.1,74,27.6,4,4,1655332.51
0,226882,4.2,476,28.7,5,2,5097487.1
11,219304,1.0,151,20.5,4,4,2011046.36
6,139034,2.2,94,19.0,1,3,2752286.34
7,149923,1.0,333,21.3,7,3,4050052.29
12,122626,2.5,474,21.6,2,5,3996718.14
2,181819,1.3,71,11.7,3,3,2612129.08
4,130180,4.7,347,23.1,5,3,4632960.94
11,57349,2.7,397,18.0,8,2,4488042.52
0,206904,2.8,412,19.4,8,3,4709392.03
6,192428,2.4,293,8.7,2,1,3498353.1
4,150817,3.5,141,24.8,9,3,4120810.6
7,10730,4.1,137,26.4,6,5,3740440.2
12,149993,3.6,389,21.6,9,5,4107874.01
7,234502,4.0,163,24.5,4,4,2967121.41
8,207210,4.6,88,19.5,3,2,2902688.01
6,219183,4.5,197,21.6,5,5,3491194.6
10,24023,3.7,412,16.7,5,1,4692398.64
0,181421,1.9,151,25.4,4,1,3382915.34
12,131796,3.6,323,18.3,7,4,3759293.32
2,86533,3.0,290,23.0,8,2,4635848.4
7,88286,3.9,412,21.7,5,2,4860281.02
2,46979,4.3,166,23.5,9,3,4490162.72
7,27837,4.0,121,25.3,7,1,4088142.43
0,151069,4.4,244,19.3,7,1,4568011.19
4,109975,1.3,407,25.9,8,1,4771836.16
3,224675,1.1,251,18.9,4,1,3543310.73
4,181111,2.0,497,29.0,6,5,4513840.22
7,25923,4.6,422,24.6,5,2,4756173.48
9,13876,4.3,460,11.8,1,3,4328561.03
14,65973,3.7,184,26.3,9,5,3691178.65
13,138959,3.8,417,20.1,2,2,3706997.19
3,199795,3.9,70,29.7,6,4,3311214.18
10,47422,4.8,132,23.8,8,1,4134824.9
3,238462,4.3,317,9.9,3,3,3975699.52
14,56413,3.5,300,16.7,5,2,3916163.32
2,107484,3.7,295,19.4,7,4,4647651.37
6,138913,1.9,492,26.5,4,1,4501897.43
2,33756,3.6,88,24.0,5,4,4069676.5
11,76576,2.7,100,16.1,1,4,2336336.97
2,123248,1.6,402,22.4,4,5,4186826.9
10,15304,4.2,190,20.7,7,4,3969763.69
9,35341,3.0,93,10.8,7,5,3209786.37
4,140830,4.9,394,13.2,4,5,4729300.02
4,153082,2.1,280,15.5,6,4,3696335.29
13,132039,2.9,230,12.3,5,2,3207445.33
5,196830,2.8,324,11.3,1,4,3284930.06
7,167730,1.5,128,9.3,8,4,3149435.7
9,185074,2.7,183,27.2,7,2,3514860.28
5,239390,2.2,486,14.4,5,1,4571220.25
14,137447,1.6,229,14.4,7,3,2804748.51
11,104485,2.1,289,12.5,3,1,3263877.37
0,27092,1.9,426,18.5,8,4,5259522.78
14,136562,3.9,238,19.3,5,1,3639578.47
7,8729,1.1,81,12.6,2,3,2843653.65
7,142046,3.5,311,21.4,2,1,4123926.11
8,123222,4.0,444,23.9,4,3,4806034.07
8,90216,2.9,208,16.2,7,1,3953161.24
1,88860,4.7,166,20.9,4,5,4069925.71
14,101870,3.8,216,19.1,9,4,3451647.99
1,26398,4.0,251,12.3,2,3,3937615.77
2,39650,1.8,126,24.1,6,4,3749200.68
0,157364,4.1,111,25.6,4,5,3774305.31
3,237363,4.3,423,22.3,6,1,4449772.64
13,108889,2.4,268,15.1,9,4,3387714.34
3,8159,1.9,100,28.4,9,1,4031044.06
13,103162,2.5,249,18.0,9,1,3718372.44
8,198838,4.0,71,13.8,9,4,3139968.9
8,230959,2.7,491,17.0,3,3,4204338.89
8,107834,3.9,357,23.2,9,3,4527112.43
9,153137,1.5,207,26.6,3,4,2989223.02
6,26638,4.2,174,15.8,3,3,3571023.56
13,6073,2.0,461,13.1,5,2,4427647.48
14,182583,2.0,287,21.8,6,1,3215005.46
1,220379,3.4,291,28.3,9,4,4357541.2
9,237069,1.3,400,12.0,1,5,2861954.26
4,243938,1.1,174,25.7,8,4,3080384.7
3,34320,2.0,473,18.5,4,4,4850363.37
11,205948,3.2,473,25.6,7,1,4627765.81
10,39924,4.6,196,19.1,6,5,3973411.59
7,217792,4.4,334,16.3,6,1,4131297.28
1,176806,3.0,269,23.3,7,3,4523274.7
5,73116,1.1,321,27.8,4,4,3945997.23
12,176097,3.1,84,15.0,6,1,2920477.33
4,230575,3.8,295,18.1,3,2,3790185.67
14,7159,2.4,422,13.0,5,4,3988878.83
11,53940,1.4,174,12.0,2,3,2782944.82
1,84436,2.1,302,25.1,3,1,4395385.06
10,213048,4.1,388,12.4,9,1,4303743.41
9,19678,2.4,288,25.5,6,2,4370755.55
14,197147,4.2,346,17.4,3,3,3276055.09
0,183276,2.3,330,29.9,2,2,4279437.94
7,148093,1.7,450,12.3,5,4,4146392.8
1,142844,2.7,488,10.0,5,5,4899156.96
6,72163,2.8,410,9.7,1,1,4345640.98
8,246040,1.1,438,26.4,3,2,3670588.63
8,209827,1.5,405,17.6,7,1,4039437.64
7,159536,1.7,259,8.1,9,1,3739760.28
10,56137,1.5,441,27.2,5,2,4665425.23
13,166304,2.4,488,27.3,4,1,4282234.67
11,66497,4.9,267,25.7,3,3,4112575.48
9,244089,3.0,422,13.5,9,3,4160575.59
8,210096,3.5,346,16.2,7,5,3727709.12
1,105485,2.4,405,24.4,7,3,4841224.65
5,245970,2.3,108,18.8,8,2,3291964.73
3,187520,1.1,231,11.4,1,3,2820698.62
13,110468,3.0,190,13.3,4,5,3297369.26
3,220589,2.9,449,29.4,5,4,4536385.56
4,5901,1.6,468,11.3,5,4,4794478.99
11,92980,4.1,331,24.0,1,2,3895471.74
2,112594,3.0,285,18.5,3,5,3976639.71
13,219669,2.4,381,24.5,2,3,3071511.01
0,7881,1.6,118,22.5,7,5,3941020.01
7,34863,3.2,161,17.7,5,1,3816760.97
4,247434,4.0,198,15.8,3,5,3151794.65
2,141694,2.1,390,24.6,8,3,5059637.96
9,137450,1.9,97,15.1,1,2,2134864.31
13,219240,3.1,425,25.3,1,1,3373089.13
6,229919,1.6,217,23.0,6,5,3244299.38
6,207258,3.7,397,20.7,1,4,3859655.88
0,50201,3.4,134,16.1,4,3,3786911.89
11,243832,1.3,287,12.5,6,2,3017256.43
8,64251,1.1,120,23.6,1,3,2833153.58
14,77572,3.5,496,10.0,9,5,4316653.93
1,44255,2.2,374,29.4,4,2,4978665.82
4,68212,1.3,478,29.5,9,4,5223488.02
12,55210,4.0,143,10.9,9,1,3665447.17
13,130629,2.3,494,10.3,6,5,4019453.58
4,27499,2.8,268,17.1,7,2,4519374.25
13,107552,1.9,261,29.2,1,1,3203822.83
7,187700,3.5,258,16.8,5,2,3543136.91
13,66360,2.2,81,16.0,3,5,2484040.98
7,140675,4.9,308,23.5,6,2,4623323.33
13,229381,3.8,429,11.9,4,4,3753622.05
6,132466,1.5,150,16.0,9,2,3223825.2
6,90473,2.7,452,14.4,7,5,4820236.58
11,148704,2.5,339,21.2,4,2,3592567.52
10,166679,3.1,359,11.6,6,1,4027576.81
5,96873,4.4,117,20.1,2,1,3243622.59
5,70756,3.3,386,26.9,3,3,4466754.96
10,183066,1.2,278,19.3,7,3,3444359.43
8,199454,3.6,104,23.0,4,4,2949537.25
5,206426,1.0,188,9.7,7,1,3016228.31
11,61344,4.1,134,17.9,9,3,3820496.0
12,189847,3.7,384,10.1,5,2,3651537.29
12,143421,2.2,311,21.2,1,4,2997825.29
1,76154,2.2,105,14.2,5,5,3205018.98
1,32464,4.2,321,14.3,6,3,4998610.47
12,178696,4.1,472,9.7,2,3,4058514.71
4,126897,2.4,312,14.8,8,1,4534054.73
14,42344,2.2,111,19.1,2,4,2323313.59
3,88791,3.2,138,20.9,9,1,4208199.94
10,160371,1.0,472,9.5,2,1,3413501.56
1,184047,1.3,176,22.3,3,4,3385010.37
14,137534,1.5,108,18.8,8,2,2694261.44
14,125209,1.7,138,19.8,6,3,2756871.63
2,86441,3.0,249,26.3,1,1,4091049.34
6,95456,5.0,81,15.5,4,3,3336214.32
7,86788,3.6,408,11.8,5,4,4333556.44
11,242612,1.2,273,20.1,3,2,2830025.63
12,176653,3.1,105,28.8,1,5,2575578.22
5,236444,3.0,195,19.4,3,2,3150235.15
10,207361,1.6,132,26.3,9,4,3134539.34
4,241613,4.7,401,24.7,2,2,4514063.93
12,19175,2.8,151,19.4,1,5,2743570.5
0,142263,5.0,376,22.2,7,1,5545237.61
7,88434,2.7,368,16.9,7,2,4619087.35
2,89518,3.4,103,19.7,5,4,3299146.77
14,216230,1.4,309,19.2,2,2,2812551.79
5,71537,2.8,166,23.6,1,5,3439467.35
2,120721,2.0,118,17.0,5,4,3119723.59
6,52645,4.3,215,10.2,4,2,3752014.07
12,244608,4.1,194,25.4,9,4,3422369.93
13,28283,4.3,258,23.1,5,5,4044446.04
6,91971,3.9,126,28.9,2,1,3400392.84
11,97759,4.3,418,17.4,4,5,3967041.76
14,195195,1.8,178,9.7,9,1,2797897.87
8,107780,2.8,74,10.7,8,3,3028238.71
4,166096,3.8,93,25.0,3,5,2872041.17
14,185702,3.5,290,9.5,8,1,3467767.88
7,35734,3.9,384,28.0,2,3,4613119.04
9,5515,1.9,363,14.2,3,3,4228893.93
9,115782,1.4,486,27.8,5,3,4489894.55
7,71727,4.7,79,25.0,8,4,3932743.16
0,233872,3.2,234,27.2,1,5,3345137.01
11,114164,1.6,284,12.7,4,5,3047838.92
4,51216,4.2,195,21.1,1,5,3675816.61
2,76833,4.7,336,10.1,1,5,4309894.98
0,63755,1.7,349,12.5,5,4,4497749.85
3,32856,4.3,157,14.8,6,5,4198361.94
7,78870,4.7,183,24.3,1,1,3750676.38
2,160234,4.8,90,8.5,6,3,3512352.1
9,142080,4.7,217,27.9,5,4,3969870.71
1,12987,3.2,314,9.6,4,4,4595809.17
10,198604,2.4,335,16.3,5,5,3463409.29
8,101502,1.0,286,9.8,8,3,3640577.88
9,139404,1.2,309,24.9,9,1,4209726.21
4,71323,2.7,468,11.1,2,3,4341971.62
13,175062,2.6,497,27.5,6,2,4487263.28
6,14873,1.7,301,19.7,3,3,4064077.86
10,218614,2.6,301,28.9,2,1,3234543.41
10,221833,1.7,311,14.4,1,1,2828420.0
1,172516,4.4,259,18.0,4,1,4117715.35
8,171412,2.2,459,23.3,8,4,4563821.63
12,110219,3.4,298,26.3,3,4,3170604.93
8,10033,3.0,135,17.3,5,2,3612882.77
3,78324,1.2,447,27.6,5,3,4628455.27
3,20689,4.8,457,10.6,5,5,5081286.99
5,114756,3.1,348,23.6,9,2,4518014.68
9,223206,2.3,338,15.7,8,5,3488947.22
9,239088,1.6,278,10.2,8,5,3340207.38
9,231311,2.4,484,16.5,1,2,3653687.35
5,5066,1.1,85,27.4,1,3,3056773.19
11,119159,2.5,366,29.6,2,5,3446890.79
0,181318,3.1,289,16.6,8,4,4552934.91
13,12533,4.5,326,27.5,1,4,4019657.97
13,216711,3.7,436,19.2,4,2,3843704.88
8,206224,1.4,337,23.8,9,5,3823089.9
1,247653,1.6,298,9.0,2,2,3409680.89
4,120828,2.7,188,20.3,3,4,3279862.95
8,64658,1.8,247,9.5,6,2,3498510.78
3,43498,1.1,89,13.9,3,5,3029693.17
10,114028,4.2,105,20.5,4,5,3233416.76
2,16772,1.1,404,25.8,9,4,5102710.83
14,94385,4.3,491,20.3,9,1,5133238.11
6,185108,1.6,475,28.6,5,1,4712352.77
5,194603,4.9,177,25.8,7,3,3944486.24
7,17940,3.4,258,11.4,9,4,4329700.81
2,123027,3.9,247,16.6,8,3,4577070.43
4,21932,1.4,165,22.7,7,4,4124224.97
9,231377,4.4,384,28.6,8,5,4465245.16
3,192899,4.4,89,29.7,5,4,3560343.13
14,197503,3.6,233,24.8,5,2,3121438.03
12,29648,3.0,451,20.6,5,3,4485358.43
3,249019,3.9,166,24.6,1,4,3231071.08
3,37966,1.0,212,14.0,6,3,3861207.76
9,163849,3.4,131,14.2,5,4,2847520.4
7,168639,4.4,311,22.4,8,1,4732582.82
5,153246,2.4,307,27.2,8,3,4494931.68
2,47598,1.4,200,29.3,2,5,3572062.92
9,195271,2.7,162,15.5,6,5,2932720.96
4,149870,3.9,160,25.5,6,4,3698774.64
